seqnames	start	end	width	strand	ploidy	sample.id	asm.id
chr10	134666979	134670092	3114	*	1n	NA12891	verkko
chr10	134709841	134723276	13436	*	1n	NA12891	verkko
chr10	134723277	134758132	34856	*	2n	NA12891	verkko
chr10	134758133	134758134	2	*	1n	NA12891	verkko
chr11	1	201675	201675	*	1n	NA12891	verkko
chr11	201676	353070	151395	*	2n	NA12891	verkko
chr11	359178	3701014	3341837	*	2n	NA12891	verkko
chr11	3701015	3720160	19146	*	1n	NA12891	verkko
chr11	3720161	7913085	4192925	*	2n	NA12891	verkko
chr11	7923728	19018506	11094779	*	2n	NA12891	verkko
chr11	19018507	19020956	2450	*	1n	NA12891	verkko
chr11	19040656	19043104	2449	*	1n	NA12891	verkko
chr11	19043105	34823838	15780734	*	2n	NA12891	verkko
chr11	34823839	34823875	37	*	multi	NA12891	verkko
chr11	34823876	41220102	6396227	*	2n	NA12891	verkko
chr11	42019688	50291219	8271532	*	2n	NA12891	verkko
chr11	50291220	50298180	6961	*	1n	NA12891	verkko
chr11	50298181	50535078	236898	*	2n	NA12891	verkko
chr11	50535079	50542081	7003	*	multi	NA12891	verkko
chr11	50542082	51064086	522005	*	2n	NA12891	verkko
chr11	51064087	51072868	8782	*	1n	NA12891	verkko
chr11	51195146	51227046	31901	*	1n	NA12891	verkko
chr11	51245284	51274117	28834	*	1n	NA12891	verkko
chr11	51298500	51331517	33018	*	1n	NA12891	verkko
chr11	51487288	51491085	3798	*	1n	NA12891	verkko
chr11	51491086	51505586	14501	*	2n	NA12891	verkko
chr11	51505587	51518424	12838	*	multi	NA12891	verkko
chr11	51518425	51519196	772	*	2n	NA12891	verkko
chr11	51519197	51520204	1008	*	1n	NA12891	verkko
chr11	51599240	51627270	28031	*	1n	NA12891	verkko
chr11	51630596	51651001	20406	*	1n	NA12891	verkko
chr11	51662797	51679774	16978	*	1n	NA12891	verkko
chr11	51679775	51690919	11145	*	multi	NA12891	verkko
chr11	51690920	51692950	2031	*	1n	NA12891	verkko
chr11	51711772	51746513	34742	*	1n	NA12891	verkko
chr11	51764206	51787603	23398	*	1n	NA12891	verkko
chr11	51830064	51860769	30706	*	1n	NA12891	verkko
chr11	51860770	51865884	5115	*	multi	NA12891	verkko
chr11	51865885	51894260	28376	*	1n	NA12891	verkko
chr11	51962485	51990156	27672	*	1n	NA12891	verkko
chr11	52021964	52025909	3946	*	1n	NA12891	verkko
chr11	52025910	52037279	11370	*	multi	NA12891	verkko
chr11	52037280	52055477	18198	*	2n	NA12891	verkko
chr11	52055478	52060048	4571	*	1n	NA12891	verkko
chr11	52069265	52072474	3210	*	1n	NA12891	verkko
chr11	52072475	52097330	24856	*	2n	NA12891	verkko
chr11	52097331	52102523	5193	*	1n	NA12891	verkko
chr11	52154331	52168786	14456	*	1n	NA12891	verkko
chr11	52172062	52197281	25220	*	1n	NA12891	verkko
chr11	52197282	52199426	2145	*	2n	NA12891	verkko
chr11	52199427	52225504	26078	*	1n	NA12891	verkko
chr11	52328251	52331552	3302	*	1n	NA12891	verkko
chr11	52331553	52344084	12532	*	2n	NA12891	verkko
chr11	52344085	52347483	3399	*	1n	NA12891	verkko
chr11	52347484	52356119	8636	*	2n	NA12891	verkko
chr11	52356120	52358731	2612	*	multi	NA12891	verkko
chr11	52358732	52373982	15251	*	2n	NA12891	verkko
chr11	52373983	52380419	6437	*	1n	NA12891	verkko
chr11	52380420	52383195	2776	*	2n	NA12891	verkko
chr11	52383196	52414341	31146	*	1n	NA12891	verkko
chr11	52497352	52527328	29977	*	1n	NA12891	verkko
chr11	52536349	52561898	25550	*	1n	NA12891	verkko
chr11	52588078	52599006	10929	*	1n	NA12891	verkko
chr11	52600914	52608557	7644	*	1n	NA12891	verkko
chr11	52608558	52619608	11051	*	multi	NA12891	verkko
chr11	52619609	52641768	22160	*	1n	NA12891	verkko
chr11	52680844	52689260	8417	*	1n	NA12891	verkko
chr11	52689261	52700602	11342	*	multi	NA12891	verkko
chr11	52700603	52716489	15887	*	1n	NA12891	verkko
chr11	52803634	52813179	9546	*	1n	NA12891	verkko
chr11	52813180	52848659	35480	*	multi	NA12891	verkko
chr11	52848660	52849039	380	*	1n	NA12891	verkko
chr11	52897104	52925058	27955	*	1n	NA12891	verkko
chr11	52959524	52965216	5693	*	1n	NA12891	verkko
chr11	52965217	52969990	4774	*	2n	NA12891	verkko
chr11	52969991	52975090	5100	*	multi	NA12891	verkko
chr11	52975091	52987814	12724	*	2n	NA12891	verkko
chr11	52987815	53010465	22651	*	1n	NA12891	verkko
chr11	53049792	53076464	26673	*	1n	NA12891	verkko
chr11	53076465	53079118	2654	*	2n	NA12891	verkko
chr11	53079119	53106663	27545	*	multi	NA12891	verkko
chr11	53106664	53107180	517	*	1n	NA12891	verkko
chr11	53149796	53150556	761	*	1n	NA12891	verkko
chr11	53150557	53167704	17148	*	multi	NA12891	verkko
chr11	53167705	53171103	3399	*	1n	NA12891	verkko
chr11	53171104	53178563	7460	*	multi	NA12891	verkko
chr11	53178564	53188714	10151	*	1n	NA12891	verkko
chr11	53191264	53213115	21852	*	1n	NA12891	verkko
chr11	53247475	53277839	30365	*	1n	NA12891	verkko
chr11	53308059	53336002	27944	*	1n	NA12891	verkko
chr11	53394940	53399561	4622	*	1n	NA12891	verkko
chr11	53399562	53410465	10904	*	2n	NA12891	verkko
chr11	53410466	53418999	8534	*	1n	NA12891	verkko
chr11	53430344	53467284	36941	*	1n	NA12891	verkko
chr11	53527192	53528731	1540	*	1n	NA12891	verkko
chr11	53528732	53550603	21872	*	2n	NA12891	verkko
chr11	53550604	53565771	15168	*	1n	NA12891	verkko
chr11	53648422	53650980	2559	*	1n	NA12891	verkko
chr11	53650981	53664083	13103	*	2n	NA12891	verkko
chr11	53664084	53665589	1506	*	multi	NA12891	verkko
chr11	53665590	53677661	12072	*	2n	NA12891	verkko
chr11	53677662	53699705	22044	*	multi	NA12891	verkko
chr11	53699706	53700236	531	*	1n	NA12891	verkko
chr11	53778848	53820479	41632	*	1n	NA12891	verkko
chr11	53822861	53828197	5337	*	1n	NA12891	verkko
chr11	53828198	53829504	1307	*	multi	NA12891	verkko
chr11	53829505	53833960	4456	*	1n	NA12891	verkko
chr11	53833961	53849751	15791	*	multi	NA12891	verkko
chr11	53849752	53853173	3422	*	2n	NA12891	verkko
chr11	53853174	53863825	10652	*	multi	NA12891	verkko
chr11	53863826	53884940	21115	*	2n	NA12891	verkko
chr11	53884941	53892031	7091	*	1n	NA12891	verkko
chr11	53904385	53913876	9492	*	1n	NA12891	verkko
chr11	53913877	53941372	27496	*	multi	NA12891	verkko
chr11	53941373	53949495	8123	*	2n	NA12891	verkko
chr11	53949496	53951381	1886	*	1n	NA12891	verkko
chr11	53951382	53969975	18594	*	2n	NA12891	verkko
chr11	53969976	53974834	4859	*	1n	NA12891	verkko
chr11	53976823	53978563	1741	*	1n	NA12891	verkko
chr11	53978564	53983064	4501	*	2n	NA12891	verkko
chr11	53983065	53987522	4458	*	multi	NA12891	verkko
chr11	53987523	54001691	14169	*	multi	NA12891	verkko
chr11	54001692	54015483	13792	*	multi	NA12891	verkko
chr11	54015484	54024437	8954	*	2n	NA12891	verkko
chr11	54024438	54026136	1699	*	1n	NA12891	verkko
chr11	54026137	54049725	23589	*	2n	NA12891	verkko
chr11	54049726	54051511	1786	*	1n	NA12891	verkko
chr11	54054164	54067535	13372	*	1n	NA12891	verkko
chr11	54067536	54081639	14104	*	multi	NA12891	verkko
chr11	54081640	54082127	488	*	1n	NA12891	verkko
chr11	54135016	54191078	56063	*	1n	NA12891	verkko
chr11	54211399	54241697	30299	*	1n	NA12891	verkko
chr11	54284517	54318330	33814	*	1n	NA12891	verkko
chr11	54320316	54348916	28601	*	1n	NA12891	verkko
chr11	54406249	54410571	4323	*	1n	NA12891	verkko
chr11	54410572	54433677	23106	*	multi	NA12891	verkko
chr11	54433678	54434472	795	*	1n	NA12891	verkko
chr11	54434473	54692289	257817	*	2n	NA12891	verkko
chr11	54714092	55535303	821212	*	2n	NA12891	verkko
chr11	55535304	55628574	93271	*	1n	NA12891	verkko
chr11	55628575	59999955	4371381	*	2n	NA12891	verkko
chr11	59999956	60000842	887	*	1n	NA12891	verkko
chr11	60000843	61157432	1156590	*	2n	NA12891	verkko
chr11	61157433	61175374	17942	*	1n	NA12891	verkko
chr11	61212838	61232554	19717	*	1n	NA12891	verkko
chr11	61232555	66245320	5012766	*	2n	NA12891	verkko
chr11	66245321	66246089	769	*	1n	NA12891	verkko
chr11	66246090	89840570	23594481	*	2n	NA12891	verkko
chr11	89840571	89843794	3224	*	1n	NA12891	verkko
chr11	89843795	94176927	4333133	*	2n	NA12891	verkko
chr11	94238889	98901929	4663041	*	2n	NA12891	verkko
chr11	98901930	98943338	41409	*	1n	NA12891	verkko
chr11	98943339	104049558	5106220	*	2n	NA12891	verkko
chr11	104049559	104051620	2062	*	1n	NA12891	verkko
chr11	104051621	135127764	31076144	*	2n	NA12891	verkko
chr11	135127765	135127769	5	*	1n	NA12891	verkko
chr12	1	8252257	8252257	*	2n	NA12891	verkko
chr12	8252258	8252258	1	*	multi	NA12891	verkko
chr12	8252259	9462583	1210325	*	2n	NA12891	verkko
chr12	9462584	9467275	4692	*	1n	NA12891	verkko
chr12	9467276	10315621	848346	*	2n	NA12891	verkko
chr12	10315622	10315622	1	*	multi	NA12891	verkko
chr12	10315623	10940817	625195	*	2n	NA12891	verkko
chr12	10940818	10940818	1	*	multi	NA12891	verkko
chr12	10940819	30983117	20042299	*	2n	NA12891	verkko
chr12	30983118	31056755	73638	*	multi	NA12891	verkko
chr12	31056756	33019530	1962775	*	2n	NA12891	verkko
chr12	33019531	33019531	1	*	multi	NA12891	verkko
chr12	33019532	33842209	822678	*	2n	NA12891	verkko
chr12	33842210	33842210	1	*	1n	NA12891	verkko
chr12	33971872	33971872	1	*	1n	NA12891	verkko
chr12	33971873	34638947	667075	*	2n	NA12891	verkko
chr12	34638948	34651175	12228	*	1n	NA12891	verkko
chr12	34651176	34932706	281531	*	2n	NA12891	verkko
chr12	34932707	34940372	7666	*	1n	NA12891	verkko
chr12	34940373	35072945	132573	*	2n	NA12891	verkko
chr12	35072946	35074302	1357	*	1n	NA12891	verkko
chr12	35074303	35189794	115492	*	2n	NA12891	verkko
chr12	35189795	35224604	34810	*	1n	NA12891	verkko
chr12	35274378	35280730	6353	*	1n	NA12891	verkko
chr12	35280731	35317370	36640	*	2n	NA12891	verkko
chr12	35317371	35318729	1359	*	multi	NA12891	verkko
chr12	35318730	35335614	16885	*	2n	NA12891	verkko
chr12	35335615	35445062	109448	*	1n	NA12891	verkko
chr12	35445063	35467397	22335	*	2n	NA12891	verkko
chr12	35467398	35468756	1359	*	multi	NA12891	verkko
chr12	35468757	35477328	8572	*	2n	NA12891	verkko
chr12	35477329	35602568	125240	*	1n	NA12891	verkko
chr12	35613202	35658079	44878	*	1n	NA12891	verkko
chr12	35662422	35670641	8220	*	1n	NA12891	verkko
chr12	35670642	35703872	33231	*	2n	NA12891	verkko
chr12	35703873	35706587	2715	*	1n	NA12891	verkko
chr12	35706588	35759443	52856	*	2n	NA12891	verkko
chr12	35759444	35821717	62274	*	1n	NA12891	verkko
chr12	35821718	35859361	37644	*	2n	NA12891	verkko
chr12	35859362	35911887	52526	*	1n	NA12891	verkko
chr12	35911888	36136370	224483	*	2n	NA12891	verkko
chr12	36136371	36139085	2715	*	1n	NA12891	verkko
chr12	36139086	36144555	5470	*	2n	NA12891	verkko
chr12	36144556	36165659	21104	*	1n	NA12891	verkko
chr12	36165660	36206310	40651	*	2n	NA12891	verkko
chr12	36206311	36206311	1	*	multi	NA12891	verkko
chr12	36206312	36252472	46161	*	2n	NA12891	verkko
chr12	36252473	36253228	756	*	multi	NA12891	verkko
chr12	36253229	36411202	157974	*	2n	NA12891	verkko
chr12	36411203	36421731	10529	*	1n	NA12891	verkko
chr12	36421732	36536023	114292	*	2n	NA12891	verkko
chr12	36536024	36562162	26139	*	1n	NA12891	verkko
chr12	36562163	36670486	108324	*	2n	NA12891	verkko
chr12	36670487	36671036	550	*	1n	NA12891	verkko
chr12	36683056	36683605	550	*	1n	NA12891	verkko
chr12	36683606	36791699	108094	*	2n	NA12891	verkko
chr12	36791700	36791700	1	*	multi	NA12891	verkko
chr12	36791701	36839888	48188	*	2n	NA12891	verkko
chr12	36839889	36859575	19687	*	1n	NA12891	verkko
chr12	36859576	36979461	119886	*	2n	NA12891	verkko
chr12	36979462	36979462	1	*	multi	NA12891	verkko
chr12	36979463	36992235	12773	*	2n	NA12891	verkko
chr12	36992236	36992236	1	*	multi	NA12891	verkko
chr12	36992237	36994752	2516	*	2n	NA12891	verkko
chr12	36994753	36994753	1	*	multi	NA12891	verkko
chr12	36994754	37150082	155329	*	2n	NA12891	verkko
chr12	37198294	39416140	2217847	*	2n	NA12891	verkko
chr12	39416141	39416415	275	*	1n	NA12891	verkko
chr12	39416416	49751841	10335426	*	2n	NA12891	verkko
chr12	49751842	49752063	222	*	1n	NA12891	verkko
chr12	49752064	116569783	66817720	*	2n	NA12891	verkko
chr12	116569784	116569784	1	*	multi	NA12891	verkko
chr12	116569785	127164052	10594268	*	2n	NA12891	verkko
chr12	127164053	127176591	12539	*	1n	NA12891	verkko
chr12	127176592	131694379	4517788	*	2n	NA12891	verkko
chr12	131695349	132434261	738913	*	2n	NA12891	verkko
chr12	132434262	132437895	3634	*	1n	NA12891	verkko
chr12	132437896	133324540	886645	*	2n	NA12891	verkko
chr13	619991	620271	281	*	1n	NA12891	verkko
chr13	620272	659839	39568	*	multi	NA12891	verkko
chr13	659840	660551	712	*	1n	NA12891	verkko
chr13	4966125	5007255	41131	*	multi	NA12891	verkko
chr13	5041704	5105973	64270	*	multi	NA12891	verkko
chr13	5338692	5349758	11067	*	1n	NA12891	verkko
chr13	5349759	5349759	1	*	multi	NA12891	verkko
chr13	5349760	5369969	20210	*	1n	NA12891	verkko
chr13	5369970	5813524	443555	*	multi	NA12891	verkko
chr13	5813525	5822045	8521	*	1n	NA12891	verkko
chr13	9301211	9321174	19964	*	1n	NA12891	verkko
chr13	9321175	9375576	54402	*	2n	NA12891	verkko
chr13	9375577	10331048	955472	*	multi	NA12891	verkko
chr13	10331049	10331506	458	*	multi	NA12891	verkko
chr13	10331507	12383749	2052243	*	multi	NA12891	verkko
chr13	12383750	12385541	1792	*	multi	NA12891	verkko
chr13	12385542	12397839	12298	*	2n	NA12891	verkko
chr13	12406273	12409473	3201	*	1n	NA12891	verkko
chr13	12409474	12411257	1784	*	2n	NA12891	verkko
chr13	12411258	12411739	482	*	1n	NA12891	verkko
chr13	12423180	12435194	12015	*	2n	NA12891	verkko
chr13	12435195	12439922	4728	*	multi	NA12891	verkko
chr13	12439923	12922531	482609	*	multi	NA12891	verkko
chr13	12922532	13186921	264390	*	2n	NA12891	verkko
chr13	13186922	13186922	1	*	multi	NA12891	verkko
chr13	13186923	13208857	21935	*	2n	NA12891	verkko
chr13	13208858	13208858	1	*	multi	NA12891	verkko
chr13	13208859	13317257	108399	*	2n	NA12891	verkko
chr13	13317258	13570028	252771	*	1n	NA12891	verkko
chr13	13741436	13819353	77918	*	1n	NA12891	verkko
chr13	13834917	13962012	127096	*	1n	NA12891	verkko
chr13	14294806	14338468	43663	*	1n	NA12891	verkko
chr13	14386697	14388535	1839	*	1n	NA12891	verkko
chr13	14388536	14419205	30670	*	2n	NA12891	verkko
chr13	14419206	14420862	1657	*	1n	NA12891	verkko
chr13	14450948	14496118	45171	*	1n	NA12891	verkko
chr13	14730182	14768727	38546	*	1n	NA12891	verkko
chr13	15052937	15063616	10680	*	1n	NA12891	verkko
chr13	15063617	15064386	770	*	2n	NA12891	verkko
chr13	15064387	15064623	237	*	multi	NA12891	verkko
chr13	15064624	15101370	36747	*	multi	NA12891	verkko
chr13	15101371	15120645	19275	*	multi	NA12891	verkko
chr13	15120646	15123062	2417	*	1n	NA12891	verkko
chr13	15142318	15187104	44787	*	1n	NA12891	verkko
chr13	15238627	15278412	39786	*	1n	NA12891	verkko
chr13	15340808	15374020	33213	*	1n	NA12891	verkko
chr13	15410507	15421183	10677	*	1n	NA12891	verkko
chr13	15421184	15421409	226	*	2n	NA12891	verkko
chr13	15421410	15431311	9902	*	multi	NA12891	verkko
chr13	15431312	15432542	1231	*	multi	NA12891	verkko
chr13	15432543	15458043	25501	*	multi	NA12891	verkko
chr13	15458044	15466195	8152	*	1n	NA12891	verkko
chr13	17489067	17981654	492588	*	2n	NA12891	verkko
chr13	17981655	17981655	1	*	multi	NA12891	verkko
chr13	17981656	41908589	23926934	*	2n	NA12891	verkko
chr13	41908590	41908590	1	*	multi	NA12891	verkko
chr13	41908591	52584823	10676233	*	2n	NA12891	verkko
chr13	52840989	56382874	3541886	*	2n	NA12891	verkko
chr13	56382875	56382875	1	*	multi	NA12891	verkko
chr13	56382876	56386767	3892	*	2n	NA12891	verkko
chr13	56386768	56386768	1	*	multi	NA12891	verkko
chr13	56386769	85463955	29077187	*	2n	NA12891	verkko
chr13	85463956	85466037	2082	*	1n	NA12891	verkko
chr13	85466038	111544318	26078281	*	2n	NA12891	verkko
chr13	111544319	111546051	1733	*	1n	NA12891	verkko
chr13	111546052	112950406	1404355	*	2n	NA12891	verkko
chr13	112950407	112951892	1486	*	1n	NA12891	verkko
chr13	112951893	113034886	82994	*	2n	NA12891	verkko
chr13	113034887	113034970	84	*	1n	NA12891	verkko
chr13	113034971	113269923	234953	*	2n	NA12891	verkko
chr13	113269924	113273811	3888	*	1n	NA12891	verkko
chr13	113273812	113566686	292875	*	2n	NA12891	verkko
chr14	1	140926	140926	*	1n	NA12891	verkko
chr14	166058	307464	141407	*	1n	NA12891	verkko
chr14	611459	789602	178144	*	1n	NA12891	verkko
chr14	789603	796718	7116	*	2n	NA12891	verkko
chr14	796719	1111654	314936	*	1n	NA12891	verkko
chr14	1111655	1111655	1	*	multi	NA12891	verkko
chr14	1111656	1259860	148205	*	1n	NA12891	verkko
chr14	1300239	1310213	9975	*	1n	NA12891	verkko
chr14	1310214	1379013	68800	*	2n	NA12891	verkko
chr14	1379014	1618414	239401	*	multi	NA12891	verkko
chr14	1618415	1648489	30075	*	2n	NA12891	verkko
chr14	1648490	1665384	16895	*	1n	NA12891	verkko
chr14	2739684	3671822	932139	*	1n	NA12891	verkko
chr14	3856320	4105523	249204	*	1n	NA12891	verkko
chr14	4105524	4106097	574	*	multi	NA12891	verkko
chr14	4106098	4112605	6508	*	multi	NA12891	verkko
chr14	4112606	4221554	108949	*	multi	NA12891	verkko
chr14	4221555	4232418	10864	*	1n	NA12891	verkko
chr14	4232419	4299660	67242	*	multi	NA12891	verkko
chr14	4299661	4321240	21580	*	multi	NA12891	verkko
chr14	4321241	4324028	2788	*	2n	NA12891	verkko
chr14	4324029	4678218	354190	*	multi	NA12891	verkko
chr14	4678219	4689972	11754	*	multi	NA12891	verkko
chr14	4689973	4704312	14340	*	multi	NA12891	verkko
chr14	4704313	4706279	1967	*	multi	NA12891	verkko
chr14	4706280	4717268	10989	*	2n	NA12891	verkko
chr14	4717269	4726536	9268	*	1n	NA12891	verkko
chr14	4864455	4914284	49830	*	1n	NA12891	verkko
chr14	4914285	4978140	63856	*	multi	NA12891	verkko
chr14	4978141	4993966	15826	*	multi	NA12891	verkko
chr14	4993967	4994087	121	*	1n	NA12891	verkko
chr14	4994088	5013700	19613	*	2n	NA12891	verkko
chr14	5013701	5014605	905	*	1n	NA12891	verkko
chr14	5014606	5164131	149526	*	2n	NA12891	verkko
chr14	5164132	5182735	18604	*	1n	NA12891	verkko
chr14	5182736	5211967	29232	*	2n	NA12891	verkko
chr14	5211968	5214113	2146	*	1n	NA12891	verkko
chr14	5237567	5239238	1672	*	1n	NA12891	verkko
chr14	5239239	5281523	42285	*	2n	NA12891	verkko
chr14	5281524	5281524	1	*	multi	NA12891	verkko
chr14	5281525	5304612	23088	*	2n	NA12891	verkko
chr14	5304613	5328068	23456	*	multi	NA12891	verkko
chr14	5328069	5341902	13834	*	2n	NA12891	verkko
chr14	5341903	5347789	5887	*	1n	NA12891	verkko
chr14	5347790	5404048	56259	*	2n	NA12891	verkko
chr14	5404049	5415153	11105	*	1n	NA12891	verkko
chr14	5415154	5451513	36360	*	2n	NA12891	verkko
chr14	5451514	5554529	103016	*	1n	NA12891	verkko
chr14	5554530	5767789	213260	*	2n	NA12891	verkko
chr14	5767790	5894051	126262	*	1n	NA12891	verkko
chr14	5894527	5929466	34940	*	1n	NA12891	verkko
chr14	6530824	7569714	1038891	*	1n	NA12891	verkko
chr14	7569715	7569715	1	*	multi	NA12891	verkko
chr14	7569716	7763430	193715	*	1n	NA12891	verkko
chr14	7763431	7873451	110021	*	multi	NA12891	verkko
chr14	7873452	7873452	1	*	multi	NA12891	verkko
chr14	7873453	8004310	130858	*	multi	NA12891	verkko
chr14	8004311	8004311	1	*	multi	NA12891	verkko
chr14	8004312	8194447	190136	*	multi	NA12891	verkko
chr14	8194448	8194448	1	*	multi	NA12891	verkko
chr14	8194449	8240493	46045	*	multi	NA12891	verkko
chr14	8240494	8240494	1	*	multi	NA12891	verkko
chr14	8240495	8718246	477752	*	multi	NA12891	verkko
chr14	8718247	8838789	120543	*	2n	NA12891	verkko
chr14	8838790	8850635	11846	*	1n	NA12891	verkko
chr14	8850636	10295807	1445172	*	2n	NA12891	verkko
chr14	10295808	10331220	35413	*	1n	NA12891	verkko
chr14	10331221	10353758	22538	*	2n	NA12891	verkko
chr14	10353759	10366847	13089	*	1n	NA12891	verkko
chr14	10366848	10407884	41037	*	2n	NA12891	verkko
chr14	10407885	10411573	3689	*	1n	NA12891	verkko
chr14	10411574	10663289	251716	*	2n	NA12891	verkko
chr14	10663290	10666289	3000	*	1n	NA12891	verkko
chr14	10693265	10700072	6808	*	1n	NA12891	verkko
chr14	10700073	10766567	66495	*	2n	NA12891	verkko
chr14	10766568	10803969	37402	*	1n	NA12891	verkko
chr14	10824133	10880103	55971	*	1n	NA12891	verkko
chr14	10915515	10957212	41698	*	1n	NA12891	verkko
chr14	10957213	11099082	141870	*	2n	NA12891	verkko
chr14	11099083	11115162	16080	*	1n	NA12891	verkko
chr14	11115163	11305980	190818	*	2n	NA12891	verkko
chr14	11305981	11329940	23960	*	1n	NA12891	verkko
chr14	11329941	11413589	83649	*	2n	NA12891	verkko
chr14	11413590	11489285	75696	*	1n	NA12891	verkko
chr14	11489286	11514611	25326	*	2n	NA12891	verkko
chr14	11514612	11515974	1363	*	1n	NA12891	verkko
chr14	11515975	11524685	8711	*	2n	NA12891	verkko
chr14	11524686	11532712	8027	*	1n	NA12891	verkko
chr14	11532713	11679686	146974	*	2n	NA12891	verkko
chr14	11679687	11749107	69421	*	1n	NA12891	verkko
chr14	11750469	11758721	8253	*	1n	NA12891	verkko
chr14	11758722	11793368	34647	*	2n	NA12891	verkko
chr14	11793369	11957626	164258	*	1n	NA12891	verkko
chr14	11957627	12104341	146715	*	2n	NA12891	verkko
chr14	12104342	12112025	7684	*	1n	NA12891	verkko
chr14	12112026	12194942	82917	*	2n	NA12891	verkko
chr14	12194943	12202058	7116	*	1n	NA12891	verkko
chr14	12202059	12228006	25948	*	2n	NA12891	verkko
chr14	12228007	12228007	1	*	multi	NA12891	verkko
chr14	12228008	12282524	54517	*	2n	NA12891	verkko
chr14	12282525	12283887	1363	*	1n	NA12891	verkko
chr14	12283888	12293432	9545	*	2n	NA12891	verkko
chr14	12293433	12304639	11207	*	1n	NA12891	verkko
chr14	12304640	12415511	110872	*	2n	NA12891	verkko
chr14	12415512	12416874	1363	*	multi	NA12891	verkko
chr14	12416875	12452054	35180	*	2n	NA12891	verkko
chr14	12452055	12458909	6855	*	1n	NA12891	verkko
chr14	12458910	12558711	99802	*	2n	NA12891	verkko
chr14	12558712	12584876	26165	*	1n	NA12891	verkko
chr14	12615663	12659992	44330	*	1n	NA12891	verkko
chr14	12659993	12670966	10974	*	2n	NA12891	verkko
chr14	12670967	12703251	32285	*	1n	NA12891	verkko
chr14	12703252	13109154	405903	*	2n	NA12891	verkko
chr14	13109155	13159447	50293	*	multi	NA12891	verkko
chr14	13159448	13212784	53337	*	2n	NA12891	verkko
chr14	13212785	13404565	191781	*	multi	NA12891	verkko
chr14	13404566	13435647	31082	*	2n	NA12891	verkko
chr14	13435648	13473163	37516	*	multi	NA12891	verkko
chr14	13473164	13498102	24939	*	multi	NA12891	verkko
chr14	13498103	13544382	46280	*	multi	NA12891	verkko
chr14	13544383	13852387	308005	*	multi	NA12891	verkko
chr14	13852388	13858817	6430	*	1n	NA12891	verkko
chr14	13858818	14156058	297241	*	multi	NA12891	verkko
chr14	14156059	28746612	14590554	*	2n	NA12891	verkko
chr14	28746613	28751285	4673	*	1n	NA12891	verkko
chr14	28751286	59580588	30829303	*	2n	NA12891	verkko
chr14	59580589	59581342	754	*	1n	NA12891	verkko
chr14	59581343	64428627	4847285	*	2n	NA12891	verkko
chr14	64428628	64428630	3	*	multi	NA12891	verkko
chr14	64428631	67737650	3309020	*	2n	NA12891	verkko
chr14	67737651	67765376	27726	*	1n	NA12891	verkko
chr14	67765377	99483024	31717648	*	2n	NA12891	verkko
chr14	99483025	99483025	1	*	multi	NA12891	verkko
chr14	99483026	99883541	400516	*	2n	NA12891	verkko
chr14	99883542	99903117	19576	*	1n	NA12891	verkko
chr14	99903118	99908845	5728	*	2n	NA12891	verkko
chr14	99908846	99909215	370	*	1n	NA12891	verkko
chr14	99909216	99965730	56515	*	2n	NA12891	verkko
chr14	99965731	99970225	4495	*	1n	NA12891	verkko
chr14	99970226	100135415	165190	*	2n	NA12891	verkko
chr14	100135416	100136189	774	*	1n	NA12891	verkko
chr14	100187885	100210825	22941	*	1n	NA12891	verkko
chr14	100210826	100346409	135584	*	2n	NA12891	verkko
chr14	100346410	100384312	37903	*	1n	NA12891	verkko
chr14	100384313	100542145	157833	*	2n	NA12891	verkko
chr14	100542146	100542146	1	*	multi	NA12891	verkko
chr14	100542147	100599661	57515	*	2n	NA12891	verkko
chr14	100624690	100638143	13454	*	1n	NA12891	verkko
chr14	100648604	100687886	39283	*	1n	NA12891	verkko
chr14	100687887	101037302	349416	*	2n	NA12891	verkko
chr14	101037303	101037303	1	*	multi	NA12891	verkko
chr14	101037304	101161480	124177	*	2n	NA12891	verkko
chr14	101161481	101161492	12	*	1n	NA12891	verkko
chr15	6067	94836	88770	*	multi	NA12891	verkko
chr15	94837	108084	13248	*	1n	NA12891	verkko
chr15	108085	135028	26944	*	multi	NA12891	verkko
chr15	135029	149054	14026	*	1n	NA12891	verkko
chr15	149055	393924	244870	*	multi	NA12891	verkko
chr15	393925	410290	16366	*	1n	NA12891	verkko
chr15	944995	951749	6755	*	2n	NA12891	verkko
chr15	951750	963066	11317	*	1n	NA12891	verkko
chr15	963067	1098364	135298	*	2n	NA12891	verkko
chr15	1098365	1126708	28344	*	1n	NA12891	verkko
chr15	1126709	1126709	1	*	multi	NA12891	verkko
chr15	1126710	1135923	9214	*	1n	NA12891	verkko
chr15	1193476	1251924	58449	*	1n	NA12891	verkko
chr15	1527821	1527888	68	*	1n	NA12891	verkko
chr15	1527889	1531076	3188	*	multi	NA12891	verkko
chr15	1531077	1599950	68874	*	2n	NA12891	verkko
chr15	1599951	1628987	29037	*	1n	NA12891	verkko
chr15	1628988	2037446	408459	*	multi	NA12891	verkko
chr15	2037447	2078072	40626	*	multi	NA12891	verkko
chr15	2078073	2095144	17072	*	multi	NA12891	verkko
chr15	2095145	2110364	15220	*	multi	NA12891	verkko
chr15	2110365	2131464	21100	*	multi	NA12891	verkko
chr15	2131465	2531697	400233	*	multi	NA12891	verkko
chr15	2531698	2537733	6036	*	multi	NA12891	verkko
chr15	2537734	2557631	19898	*	2n	NA12891	verkko
